machine_id,test_id,technician,test_routine,batched,loc_1_x_offset,loc_1_y_offset,loc_1_z_offset,loc_2_x_offset,loc_2_y_offset,loc_2_z_offset
Machine_06,d4dd7f8cf7014d74898b977355ab3c38,Melissa Erickson,"['e', 'b']",Yes,5.84,0.868723,2532,-12.18,0.734473,4957
Machine_06,9d74afea6db14e38bd26b71218489082,Nathaniel Morales,"['e', 'a']",N/A,-3.51,0.333907,4166,2.0,0.868939,3638
Machine_02,4a2cc9a275b54cb99c7d859a48555481,April Carroll,['e'],No,3.1,0.801975,4650,14.88,0.24642,2913
Machine_24,08d6fa26e8d940e7b7bc68ce290bd602,Rebecca Butler,"['e', 'c']",Yes,13.11,0.935492,3430,4.12,0.571763,4162
Machine_10,5c5245e2a3324a699c2654d9ffc23f8f,Gregory Smith,['c'],No,11.85,0.29543,4153,-14.37,0.165982,3937
Machine_24,20b538cb80bf4b39815059e0afad2ee6,Clifford Frazier,"['c', 'a']",No,7.8,0.898954,4138,-12.62,0.966,4647
Machine_01,1d06c0eb718f422aa2d9202741c33e87,Jonathan Reynolds,"['a', 'f', 'd', 'e']",Yes,4.39,0.53964,4302,-9.23,0.145995,3803
Machine_25,18700a39027b49b19b4c7fe9c5f1e5fd,Wesley Huber,"['f', 'b', 'a']",N/A,-7.7,0.57081,2916,8.91,0.716901,4620
Machine_18,8e5738762b5e4b52b974627d807d5471,Alexis Perkins,"['c', 'a', 'd', 'b', 'f']",No,-4.16,0.126107,3686,4.16,0.82688,4852
Machine_14,9d25bf038f284c0e86d8363965e16065,Andre Collins,"['a', 'f', 'd', 'c', 'b']",No,8.81,0.694839,3481,-4.32,0.122809,3883
Machine_09,2f100bfd82864b429602af9c502c784d,Andrew Sims,"['d', 'b', 'c']",No,2.69,0.808569,2586,-3.78,0.326059,3548
Machine_01,640955b390f84c9480a876857e8b9dbd,Robert Rogers,['d'],N/A,1.87,0.70854,2554,14.53,0.537198,4897
Machine_17,cde432462d384ca598e3cf3c7c98d59d,Kyle Johnston,"['a', 'e', 'f', 'd', 'c']",N/A,-5.23,0.575289,2505,-8.17,0.531641,4081
Machine_23,19501fe0bb4846639234d7a08865ae03,Laura Combs,"['f', 'e']",N/A,-9.4,0.383388,2557,11.19,0.979372,4837
Machine_23,af61abda802349dc974642f29822a52b,Emma Martin,['a'],N/A,-4.59,0.53313,3697,5.85,0.195693,4615
Machine_23,b30080eaeaf0494e8683f6c7cdcfadf3,James Nichols,"['d', 'f', 'e', 'a', 'b', 'c']",No,-13.95,0.185803,4542,2.29,0.879832,4793
Machine_21,e6d33a9efeda4d0f8d9b503db7267b07,Tammy Garcia,['b'],Yes,-3.13,0.425613,4368,3.6,0.862886,3279
Machine_22,8895d0dfb0ad41bd9d248ec43b84f04a,Matthew Miller,"['a', 'd']",No,13.8,0.92422,3527,2.87,0.209535,4073
Machine_16,2fe28e66a5504520bf72034ccb2ff263,Debra Stanton,"['f', 'e']",Yes,3.54,0.257768,4138,-5.79,0.303334,2818
Machine_23,aa56e92657494cc5acfff8697ac878a8,Victoria Armstrong,"['d', 'a', 'f', 'c']",Yes,4.63,0.976503,3731,4.87,0.626029,3960
Machine_17,0c7b845b1cea47e6aca46faaf89d215d,Herbert Galloway,"['d', 'f']",No,-4.7,0.418608,3908,11.61,0.169798,3726
Machine_16,c59f90a4a00e4ec3ab0fde134ed2e668,Laura Wilson,"['d', 'c', 'a']",No,0.92,0.442974,4675,11.39,0.97262,3357
Machine_15,897d23d34e4047ac8811a4afb71db6ef,Andrew Robinson,"['c', 'f', 'e', 'd', 'a']",Yes,-5.7,0.372329,3140,-8.12,0.552139,4614
Machine_05,2735c8a2439443d782c34611aa5f44da,Jason Copeland,"['d', 'c', 'e']",N/A,-7.63,0.403455,2599,13.41,0.321739,4430
Machine_03,f20f592e041546a7a57dd479d70bd5e0,Stephen Porter,"['a', 'b']",N/A,-9.5,0.601085,2715,-10.76,0.661716,4373
Machine_08,e3705c76c4274ee18335169f6c7dd438,Lisa Morales,"['f', 'b', 'd', 'c', 'a', 'e']",N/A,-1.6,0.243279,4017,-5.21,0.244929,4145
Machine_12,ac6e901c75ce4703a4da36fb2960225f,Patricia Hopkins,"['d', 'e', 'f', 'a', 'c']",Yes,2.25,0.137356,3385,12.66,0.635614,4926
Machine_23,b533c361979848ed9c2d3449d01bd97f,Joseph Carr,"['b', 'd', 'f', 'a', 'c', 'e']",No,-3.58,0.695692,2788,-9.81,0.891289,3188
Machine_02,2dc4c4dd4e54461f9a48431488185b92,Dennis Sharp,"['a', 'd', 'b']",Yes,-4.2,0.74786,3472,-6.77,0.423361,4846
Machine_04,d81f1643b66645378712f38044ab5d7b,Elizabeth Martinez,"['f', 'c', 'b', 'e', 'a', 'd']",N/A,3.47,0.958719,3055,6.18,0.848288,4423
Machine_25,1a24d003f1254e7db52850f943997d94,Christopher Mosley,"['e', 'f']",Yes,11.67,0.293209,4668,14.18,0.812807,3481
Machine_13,1d04650a6b73462bb7ea566615f365b0,Shawn Ray,"['a', 'f', 'e', 'b', 'c', 'd']",Yes,9.34,0.336588,4498,11.87,0.893263,2577
Machine_09,ca8b54be378b46b0852769f2f882e2d2,Joseph Carlson,"['e', 'c', 'b', 'd']",No,-2.25,0.248486,4935,14.31,0.418692,4224
Machine_06,44e393224e50476399dc85751ac80382,William Russell,"['a', 'e', 'c']",N/A,14.32,0.73037,2544,10.2,0.328317,3160
Machine_25,d2d948579f0445e78f2261fbc6edc555,Timothy Wallace,"['f', 'c', 'd', 'e']",No,-1.26,0.853839,2609,12.26,0.277555,3204
Machine_20,c0f1577ff6f24f6094ed4effb937e321,Jamie Houston,"['a', 'd']",Yes,-8.1,0.631867,3412,0.36,0.71114,3490
Machine_17,503d263ecaec4d4f93190f457c8d74cd,Holly Hudson,"['a', 'b', 'c', 'e']",No,-2.35,0.484082,4571,7.62,0.454888,4333
Machine_11,73dc0997e6fe42a3ade4b1c500ac8ff8,Jennifer Jimenez,['f'],No,8.85,0.215851,3522,0.14,0.110121,3961
Machine_05,df227cb1faa041f9b846d5dcecb171e2,Kenneth Hurley,"['e', 'c', 'a']",No,7.31,0.571617,2734,4.88,0.472088,3449
Machine_11,63efd7fdb7c947cf88690d613c57e3cf,Amanda Anderson,"['d', 'b']",Yes,12.78,0.36125,3052,14.89,0.926917,3865
Machine_23,ee57352283ed483f864932bc91ad56fa,Andrew Morrison,"['c', 'f', 'b', 'e', 'a']",Yes,0.45,0.833587,4546,-6.35,0.380297,4730
Machine_14,8f5fd81859db48dcaf16f079c349249d,Kelly Richardson,"['c', 'b', 'f', 'a', 'd', 'e']",N/A,-1.56,0.351499,3595,3.71,0.205498,4240
Machine_07,9505af0cc1b543a6b961728040bec45a,Jamie Avila,['c'],No,11.63,0.333947,3979,4.4,0.203281,2589
Machine_08,e51a06ab8f1c49d596a89c83bc47cab4,Karl Morris,"['b', 'f', 'd', 'c', 'a', 'e']",Yes,5.79,0.52604,2827,-13.51,0.549732,4161
Machine_20,be35e5feb3a24e4194f278a68cfe2aed,Tony Cook,"['e', 'f']",Yes,5.7,0.817361,4636,8.88,0.56499,4205
Machine_07,45fe86e215804efaa06855ea16397d14,Francisco Walker,"['c', 'a', 'f']",N/A,12.43,0.243383,3693,7.98,0.945029,4273
Machine_23,cccd54d886de4a05a47ac720820940f0,Andrew Woods,"['a', 'b', 'd', 'f', 'c', 'e']",No,-7.61,0.366786,3558,-5.38,0.931129,4162
Machine_08,a08856ad4203441082f2deeda6402e8f,Casey Ortiz,['c'],No,6.13,0.154738,3107,-8.45,0.4181,3263
Machine_01,25eb8d44d186452981e7b2d680d31096,Luis Ray,"['e', 'c', 'f', 'a']",N/A,3.31,0.745087,3386,9.71,0.699433,3652
Machine_08,7791ff2b6c0a44c8be52bbd0914e42cc,Bryce Lee,['f'],Yes,-12.3,0.1481,3793,-8.13,0.835489,4185
Machine_12,c021deae005e42b8a4f897acbe392321,Michael Walsh,"['b', 'c']",N/A,8.51,0.287019,2668,-7.8,0.584102,3783
Machine_12,7b841698b5a84650838dd188fdae7dbf,Chad Hart,"['a', 'f', 'e']",Yes,0.34,0.800151,4795,-9.74,0.659307,4952
Machine_17,1f1e81e3d6ee4319882b5ce7f6e4ae03,Sara Cross,"['b', 'e', 'd', 'f', 'c', 'a']",N/A,-4.7,0.481528,3661,-11.5,0.656092,3857
Machine_02,f6143be74e3a44fc9e677da63a393b29,Evelyn Gentry,"['d', 'c', 'b', 'f', 'e', 'a']",Yes,-6.17,0.586915,2946,-12.8,0.27505,4818
Machine_12,86ccfaec0a6b4dd2b308220439271151,Vanessa Kelly,"['c', 'd', 'f']",Yes,-11.3,0.74851,4095,-9.92,0.911794,4811
Machine_25,61ac6d6497b144548af64ed394a4527e,Timothy Baker,"['d', 'b', 'f', 'a', 'e', 'c']",N/A,-7.52,0.900636,2743,12.59,0.610285,3436
Machine_23,ab3909d90c9b4e5aa4241ac805eb55fc,Paula Thompson,['e'],Yes,13.37,0.456171,3031,-1.45,0.100212,2579
Machine_05,fd517183fd7f45f0be43eea67f382d89,Kayla Elliott,"['b', 'd']",No,2.89,0.26242,3682,-6.51,0.80758,4253
Machine_05,9700bf998bae4b5388d09c2ccf6eb382,Kathryn Oneal,['f'],Yes,7.19,0.71676,2627,-1.25,0.608154,4302
Machine_01,a426d98902a143f782ca0fe5eb0590ef,Scott Pierce PhD,"['f', 'a', 'e', 'c']",N/A,0.26,0.876415,4543,-12.77,0.507631,4136
Machine_20,d3c37545d4d74aa58f03b190c3c50292,Dawn Ramirez,"['d', 'b', 'e']",Yes,9.75,0.459806,3375,-8.69,0.908164,2961
Machine_06,b52e1e85aed345aca2bfdb12e4697e30,Amanda Jennings,"['f', 'a', 'c', 'e']",N/A,-13.8,0.685551,4864,0.5,0.853597,2821
Machine_06,ada6cf7826ed4f16b3760f5927a4fcdd,Sean Dalton,"['b', 'c', 'd']",Yes,10.29,0.162031,2778,6.9,0.615593,3977
Machine_12,40d02f9dbf034e3290c3d88a8e8049ef,Courtney Miller,"['a', 'b']",Yes,-5.59,0.293126,3855,2.36,0.860937,3777
Machine_03,5d82f8442d7d4f87bbb84c83fbdffb24,Sean Roberson,"['c', 'd', 'e', 'f', 'a', 'b']",No,13.53,0.881018,3839,0.6,0.624569,3282
Machine_22,4b699ccb144a4ab591687b5f138bf77d,Anthony Cochran,"['d', 'c', 'b', 'f', 'a', 'e']",N/A,7.29,0.399396,4984,8.73,0.3879,2683
Machine_07,ee8e084c6b8343e6ad9ae9fd26e1690c,Zachary Adams,"['f', 'c']",N/A,-6.17,0.629466,3827,8.42,0.386573,4507
Machine_21,21d9634891c04c639c077f36294469df,Sarah Perkins,"['c', 'f', 'a']",No,4.6,0.973855,3645,3.66,0.643132,3637
Machine_13,56f6f665235841a7a5a7c244e12a23e5,Charles Williams,['b'],No,7.15,0.759361,3294,-9.36,0.646373,4916
Machine_10,6fd1d2ce04dc49eeac50667b091fdbab,Jennifer Bonilla,"['b', 'c', 'f']",No,1.62,0.647564,2995,-8.51,0.156077,2840
Machine_17,96612daeb3554a41b448d2337d2ee8e0,John George,"['f', 'e']",No,3.72,0.352343,4799,-6.11,0.821302,4423
Machine_20,33ae9ce844a448968d88e711196807fb,Jason Burgess,"['f', 'd', 'a']",N/A,-3.82,0.326317,4256,13.63,0.939386,3655
Machine_18,04789038573c4118be50b7c901319f8f,Robin Pugh,"['e', 'b', 'c', 'd']",No,-11.25,0.808332,3084,-1.67,0.667553,3308
Machine_07,8eb4819fd0424d70b9f796f410a975dc,Robert Valenzuela,"['e', 'a']",No,12.78,0.793999,4022,-10.79,0.318369,3380
Machine_21,b6eaab1ec02742858ac8a4d0b6a5d876,Richard Malone,['e'],No,12.21,0.421368,3019,10.9,0.943705,4313
Machine_08,ab32e4bcb1434cbc8e80419cc1be4eda,Joseph Fuentes,"['c', 'a', 'e', 'd', 'b']",N/A,12.21,0.317574,3316,-10.16,0.246842,3377
Machine_04,aaae2e0bcfd64286a530483b2fb4abcc,Aaron Roberts,"['c', 'b', 'a', 'd', 'f', 'e']",Yes,2.45,0.725108,3895,3.99,0.619206,3730
Machine_18,12c602219a3142a381e8450b959708cc,Alexandra Vasquez,"['b', 'e', 'd']",N/A,11.55,0.193777,3264,-13.7,0.73624,2778
Machine_18,5b8b2a062b6b4b569f6bef373a6b2081,Cindy Mcintyre,"['c', 'e', 'b']",Yes,10.24,0.236515,3612,-2.81,0.857867,4805
Machine_12,94732a3f84274c4cb007655561ee302a,Dr. Rachel Thomas,"['f', 'b', 'e', 'a', 'c']",Yes,3.4,0.694515,3330,-5.88,0.172775,3877
Machine_11,2e785adb6de74af6acbc40676993771c,William Dickson,"['d', 'f', 'e', 'c']",N/A,-2.39,0.633359,2537,-8.74,0.864414,3441
Machine_03,57e83ec90a53489bae9a007c6582b23c,Shelly Welch,"['a', 'f', 'd', 'c', 'e', 'b']",No,-5.3,0.1544,4280,-2.85,0.283907,4958
Machine_14,225d3097635d4fbd83d6db341161f98c,Jennifer Klein,"['f', 'a', 'd', 'c']",Yes,5.24,0.661738,3601,8.89,0.449639,2532
Machine_23,6fe05d7cac9843abab6bd54a93e0e211,Nicholas Gibson,"['e', 'b', 'c']",N/A,-6.49,0.18559,4074,0.64,0.917844,2595
Machine_14,d030a1477e35475b9df6feb16680fd51,Roberto Jimenez,"['c', 'e', 'a', 'b', 'd', 'f']",N/A,14.91,0.954275,4733,3.3,0.727361,4228
Machine_12,714aae1b51f846ed981136105f362d64,Todd Schultz,"['d', 'f', 'c', 'a']",Yes,3.54,0.463,3856,5.45,0.148702,4832
Machine_20,b5362f38dfcc47ec825beea39505cdd3,Savannah Stark,"['c', 'f', 'e', 'd']",Yes,5.22,0.79229,2559,1.27,0.885559,4539
Machine_12,0a71ed551ae74778a52387463cef7c1e,Sandra Kennedy,"['a', 'd']",Yes,1.68,0.69276,2679,-6.18,0.163671,2529
Machine_14,542e1fd5ece842db8e2be70fbbb33f02,Warren Brown,"['b', 'e']",Yes,14.5,0.734109,2805,-3.49,0.93877,4337
Machine_10,9e57a2b601b44c8abfdbdc04b22c7891,Michael Paul,"['f', 'b', 'c']",Yes,10.49,0.932124,4257,-11.48,0.577058,3239
Machine_23,9226fa444c474e5c974f4a55472002f3,Jordan Jackson,"['f', 'd', 'c', 'e']",Yes,1.23,0.14966,3204,-6.66,0.25332,3882
Machine_12,6681073c4440449282fdcb86e170ba42,Lindsey Watts,"['b', 'e']",N/A,7.67,0.229501,3476,-11.26,0.701209,3615
Machine_09,2c62b4d0b2df4ace93e40d91f05fcb1e,Mark Hill,"['d', 'b', 'f', 'c']",N/A,-12.81,0.946421,3156,11.73,0.819357,2677
Machine_12,e4e67b00c86d4ee0a35fa5af1b56c5e2,Paige Howard,"['c', 'e']",N/A,10.8,0.581479,3153,10.61,0.97451,2949
Machine_25,d0820bbe6fe44b1d9e6ac9b1e488f404,Tonya Ryan,"['c', 'e', 'd', 'a', 'f']",N/A,3.32,0.901965,3216,-9.2,0.7848,3049
Machine_04,1f9f3663b9a748068a1aef2f5ed7f9f4,Nicole Smith,"['b', 'd']",No,-11.93,0.976327,3288,6.17,0.426157,3337
Machine_02,13b4358dcf854e28993569c79b865d6d,Gerald Ortega,"['f', 'd', 'a', 'b', 'c', 'e']",N/A,6.96,0.955578,2696,12.2,0.869767,3097
Machine_16,5e1886e7d4bb47f18070a90329648709,Brett Alexander,"['c', 'e', 'f', 'a']",No,13.71,0.812994,4124,3.8,0.298095,3949
Machine_18,2d2d7efc403549f89ebb0dc35f859b63,Aaron Little,"['f', 'e', 'a', 'b', 'd']",N/A,7.96,0.437344,4420,-6.27,0.850279,3303
Machine_15,8672f9ca2c1b44869734e873e2cb66cc,Tami Rodriguez,"['f', 'd', 'b', 'a', 'c']",Yes,-6.97,0.178588,3577,-10.6,0.11315,2615
Machine_24,84668b26e4e844baaa83afcb8744fc21,John Shaw,"['c', 'f', 'e', 'd', 'a']",Yes,5.9,0.988683,4362,-4.92,0.295152,4185
Machine_16,c52c05d3016a413e9faedfa813dd9946,Kimberly Gomez,"['f', 'd', 'e']",Yes,7.91,0.623117,4075,-10.93,0.314615,3642
Machine_12,5300f7243b9b4b60b207380c106e94d1,Michael Thompson,"['b', 'e', 'd', 'a', 'c']",No,0.82,0.640906,2931,-8.13,0.746654,3055
Machine_15,5905427f4b0f4819b9214dc8227d0c63,Dr. Veronica Snyder,"['c', 'a', 'd']",N/A,7.83,0.609652,4654,-9.88,0.257736,4269
Machine_09,e32450eca80f4c4f9803d0d265646b9c,Lisa Scott,"['f', 'b']",Yes,3.85,0.318799,3622,6.93,0.204736,4633
Machine_13,a3dbfbf6de2447c4ba9e5169847b1be9,Monique Reynolds,"['a', 'd']",No,-1.15,0.46209,2622,0.3,0.76456,4961
Machine_05,caf56217346b45e8950537400d9cb479,Devon Mejia,"['c', 'a', 'd', 'e', 'f']",N/A,-4.73,0.953356,4134,-10.98,0.893439,3366
Machine_14,c08ea6520a3e4f40af327fdad68d86d0,Calvin Barr,"['a', 'e']",No,-8.99,0.499387,4465,-9.75,0.670155,4778
Machine_16,ad4885a9396d495ea862ff3ebb2f295a,Darlene Mendez,"['e', 'b']",N/A,0.58,0.99045,3203,-5.43,0.974731,3007
Machine_19,1f0e6235edae49258444c32764293c17,Laura Simon,['b'],No,11.54,0.825768,3569,0.96,0.349329,2926
Machine_23,7a4e8b9a2dc74866b3e2b2649b687f7a,Justin Brooks,"['c', 'd', 'e']",No,-13.11,0.561285,4511,-11.65,0.498659,2539
Machine_02,6dde29256f1c4b9681e6c08d5a491c72,Karen Mitchell,"['d', 'c', 'a', 'e']",Yes,-11.95,0.953285,3767,1.43,0.31044,3695
Machine_12,5a635914da964344b2ed1c5cf2f48b92,Shawn Wright,"['e', 'f', 'd', 'b']",Yes,-5.76,0.776752,4521,-3.98,0.644928,4534
Machine_16,e3335e34547c463e91429e2a767a23b6,Andrew Singh,['d'],No,-9.47,0.962461,3637,-6.81,0.892161,4663
Machine_01,d82cc66826cc4f33bd794f3d526af63f,David Miller,"['b', 'f']",No,-4.41,0.350065,4822,-7.76,0.811793,2956
Machine_20,c88bbb479b3b4a68bf67e1ccb6a038a4,David Phillips,"['c', 'a', 'e', 'b']",Yes,6.34,0.960169,3246,4.91,0.32132,3460
Machine_25,7f45cbe3013d468eac31e5375d605f13,Patrick Lutz,"['b', 'a', 'e', 'd', 'c']",No,0.8,0.977637,4520,0.5,0.685963,4415
Machine_14,c8828142091f4444b4f76681742f3f43,Kelsey Mckinney,"['d', 'f', 'c', 'a', 'b', 'e']",No,2.2,0.451862,3026,-8.74,0.479972,4238
Machine_19,37cc297bfb414d26a4b63cb69cd125b5,Mrs. Susan Jarvis,"['d', 'c', 'b', 'f', 'a']",Yes,11.96,0.124084,3108,-13.66,0.312094,3553
Machine_06,98e3d2802a6e488285b386499f41c0f2,Tyler Hudson,"['c', 'd', 'f', 'e', 'a']",N/A,8.13,0.75995,2824,2.71,0.34161,4532
Machine_20,35c1b74bffe74713be6049690bf025a9,Richard Cain,"['f', 'a', 'c', 'e', 'd', 'b']",Yes,7.97,0.70197,4625,13.7,0.40915,4053
Machine_11,7152a38c242c415d99370c9adefed0d9,Shawn Horn,"['c', 'b', 'e', 'd', 'f', 'a']",No,-7.78,0.789,3333,0.72,0.226988,2966
Machine_25,11177ea561fb4104ba6879154923d927,Claire Garcia,"['a', 'c', 'f', 'e']",Yes,-7.49,0.225912,4083,-6.8,0.422572,3724
Machine_25,63cad04724634dedb3736c77925883c0,Kelly Lopez,"['b', 'c']",N/A,0.53,0.194122,2974,-11.3,0.377145,2879
Machine_22,49e034a4a498469bbd33d893683f0aac,Jessica Welch,"['d', 'a', 'b', 'c', 'f']",No,14.89,0.795032,3580,-11.8,0.168956,2765
Machine_03,ef7d41d67fa9499098dd71ff91ac6532,John Cruz,"['e', 'd', 'f']",N/A,-6.4,0.48073,4170,-14.4,0.147968,4371
Machine_12,f9ce48a0bb8545f1981a5dcf9fdd0375,Mary Hoover,"['a', 'c', 'e']",No,1.8,0.491635,3340,-10.49,0.446281,3737
Machine_24,c9293abf115349fbb1e91d220584a58d,Cory Hayes,"['e', 'c']",N/A,-6.6,0.808833,3983,-6.61,0.633989,2754
Machine_22,fe2c8dd3bbc14c10832a93028a280591,Robin Richards,['d'],N/A,11.44,0.247851,3190,-10.8,0.920245,4884
Machine_05,ab3eceda66e645c09a1e340e568d1eb7,Gregory Kennedy,"['d', 'b', 'e', 'f', 'c', 'a']",Yes,13.94,0.47492,3878,-9.12,0.485243,3149
Machine_19,9a7f398d04774f06a28fdc0e00ee89ad,Johnathan Brooks,"['d', 'b', 'f', 'a', 'e', 'c']",N/A,9.17,0.124661,4776,-10.13,0.99969,2837
Machine_11,26c50ebcc3174797a893b55feb0ca903,Kimberly Watson,"['d', 'f', 'b', 'a', 'e', 'c']",Yes,-8.82,0.851516,4800,-12.55,0.244886,3938
Machine_13,26a0ddbd750e4742a5def1b15e06c2b0,Nicholas Reynolds,"['d', 'c', 'b', 'a', 'f', 'e']",No,11.33,0.825897,3675,-12.26,0.477009,3447
Machine_20,7f339f09f2f94deba274675c01c735d3,William Cross,"['a', 'c', 'e', 'd']",N/A,-4.87,0.767394,4681,-3.75,0.96687,3990
Machine_10,85010a44300f47de9e98d82fbe316859,Nicole White,['f'],N/A,14.54,0.871054,4628,5.65,0.872327,3046
Machine_16,1f9df354fb9b40ddb7d4da5b2c384d11,Ronald Miller,['b'],Yes,-14.66,0.866452,4885,2.9,0.478949,4564
Machine_18,03b874e4efd14c689863aaaa139a5a85,Thomas Barrett,"['b', 'a', 'f', 'e', 'd']",N/A,-5.65,0.160892,4077,-2.94,0.180768,3906
Machine_07,b751e9abad30419fbbbdc3272a0b1216,Jesse Poole,"['c', 'b', 'd', 'f', 'e']",N/A,8.26,0.356296,2621,-14.62,0.853736,4530
Machine_08,4c91b3e867f54aa0b4173539a7a16947,Michael Richardson,"['a', 'd', 'f', 'b']",Yes,-3.57,0.555102,3477,-12.79,0.36699,4960
Machine_07,cf71bcba905b4188a27002bcfe81e7e2,Christian Ford,"['b', 'd', 'a', 'c']",No,-11.99,0.678686,3152,4.44,0.545475,4437
Machine_20,0b058cc324524b4d8b4845ab67b0bd91,Robert Schmidt,"['f', 'b']",N/A,-4.6,0.458736,4032,-9.44,0.15106,2778
Machine_18,58ae4974c9b74ed9bffb93c47f729244,Taylor Macdonald,"['c', 'd', 'e', 'f', 'b']",Yes,0.45,0.320042,2567,6.96,0.821039,4959
Machine_14,e498593f8adb4ff797dcc48a3120ca9d,Christine Larson,"['a', 'f', 'b']",Yes,-7.91,0.860975,4227,7.87,0.528117,4741
Machine_01,89e9d7ae530f4f6085fa98ea7d486bc1,Lauren Maddox,"['a', 'e']",N/A,7.3,0.33092,2765,13.5,0.353754,3090
Machine_11,3ae5973f534040049c7f96a3db344226,David Franklin,"['b', 'f']",Yes,5.91,0.98067,2715,1.44,0.90534,3531
Machine_11,9c7877fb96f74d9284b195aecb61f235,Matthew Walker,"['d', 'e']",Yes,12.9,0.378539,3558,14.51,0.190399,4145
Machine_15,e0a1b7fb07004396b61b35dcd0401c28,Jimmy Gill,"['a', 'c', 'b']",N/A,-2.43,0.324239,4617,-10.4,0.535859,3893
Machine_06,88552461fc7b40ff8a220652ee340146,Ann Lindsey,['f'],No,11.1,0.684671,3938,3.7,0.2649,4797
Machine_11,ef500736506f4885a1893c0ca706716c,Aaron Brown,['e'],Yes,-8.6,0.965638,4214,-1.89,0.557637,4392
Machine_17,ee4f1d999e0f44e3b9dea2f12bb374f9,Danielle Wolfe,"['c', 'f', 'b', 'e', 'a', 'd']",No,7.74,0.576786,4350,2.67,0.724696,3734
Machine_24,38facbd366084f2f8b932d068baa6d9e,Brian Hart,"['e', 'a', 'd', 'b', 'c', 'f']",N/A,1.52,0.24738,3995,1.99,0.392581,4970
Machine_23,d2ce32500c9f49dda43a2d1e3e66d041,Megan Collier,"['e', 'b', 'c', 'a']",No,13.94,0.775621,3856,10.76,0.474395,3579
Machine_22,46139aa6fdd344d39a098ee019e3e019,Brian Medina,"['f', 'd', 'a']",N/A,-1.75,0.196174,2725,-5.99,0.831803,3415
Machine_16,f77b5c07d2c2496c886a83b930672272,Janet Walker,['b'],No,-13.5,0.207526,3945,-6.86,0.829208,2957
Machine_20,0a55f790a3f642378010489be7bd455e,Shawn Johnson,"['e', 'c', 'a', 'f', 'b']",N/A,9.87,0.639656,2545,8.35,0.928073,3189
Machine_25,152c65e7a14f4006864f7909a7a5e39b,John Baird,"['e', 'c', 'd', 'b']",N/A,13.13,0.944209,2849,-3.28,0.397316,4100
Machine_13,cd25021bb14045d688c3a97383f84e3c,Carrie Gibbs,"['e', 'b', 'd']",No,-1.91,0.257339,3083,-1.6,0.372802,4923
Machine_21,e2a87280fc2a4feaa1b396c54ddc59b7,Claudia Booker,['c'],No,-12.82,0.33553,4861,7.25,0.770109,2744
Machine_17,9d97d7166d554fb7a4037e537c84401d,Sandra Gomez DDS,"['a', 'e', 'b', 'c', 'd', 'f']",No,1.38,0.317548,4867,6.0,0.224757,4481
Machine_10,bfec91b662ae4e6e91fcdee25ba211e2,Rachel Williams,"['f', 'a']",Yes,10.49,0.931586,3780,1.73,0.953395,4907
Machine_24,dec4942663c94aa3bfbfcf1f29c8be0f,Dorothy Marshall,"['f', 'c', 'a', 'd', 'b', 'e']",No,10.81,0.359192,4047,2.39,0.587757,4291
Machine_09,9cd1b1cdb3b74acda24f56f6d081f4c7,William Vega,"['e', 'a']",Yes,-3.41,0.307285,4589,8.63,0.165434,4364
Machine_09,edd37540f727429481d0974abe0621f8,Allen Robles,['d'],No,-11.88,0.172855,4966,-5.87,0.341917,4937
Machine_16,f50df7b080db4a43ac0502fd283801a4,Stephen Potts,"['a', 'e', 'd', 'b', 'f', 'c']",Yes,12.66,0.378728,4856,-11.23,0.5075,2534
Machine_11,26dbe662361f4ca48412033f8da1ef2c,Tara Walsh,"['b', 'e', 'f', 'd', 'c', 'a']",N/A,-14.64,0.752166,3678,13.76,0.767504,4417
Machine_01,94303a789a9d4f8ba09f6b7136501d9f,Adam Tran MD,"['e', 'b', 'a', 'f', 'c', 'd']",Yes,8.19,0.662313,4829,-8.32,0.282833,2862
Machine_12,b31177635d3943c0a524281ea3826134,Diana Barrett,"['c', 'd', 'f', 'a', 'e']",Yes,2.64,0.180855,3577,3.17,0.346443,4884
Machine_06,e478379d5c4342b1a456b83854fc65fb,Patrick Brandt,"['b', 'e', 'f', 'a', 'd']",No,-3.98,0.781165,3062,4.53,0.900402,2689
Machine_20,355a659a6c0f4fb9b1968b9e1ab5be20,Chelsea Williams,"['f', 'c', 'd']",N/A,-14.69,0.13225,4174,2.25,0.951585,4273
Machine_09,196771ddf25e4b7da125b5a8b4086f4a,Vickie Nguyen,"['a', 'd', 'c', 'b']",N/A,-8.62,0.44296,3850,9.98,0.713805,3283
Machine_14,878fa09cb42c4ab78dc277c5aaa1195c,Casey Cordova,['a'],No,6.42,0.775808,4105,-9.9,0.650791,3877
Machine_11,c79a70ef33df45c4a741e1b307275409,Troy Escobar,['e'],N/A,-6.18,0.916882,3343,-4.65,0.444146,4041
Machine_16,0fbd9c11762346adbcfeabe6a4e2d890,Brian Simon,"['c', 'd', 'e', 'b', 'f']",No,-13.73,0.751249,2522,-5.17,0.38847,4115
Machine_24,d899909ec7834cf8a0a7c9d4cbe54dcb,Kathleen Dickerson,"['f', 'a']",No,-6.71,0.82682,2561,4.66,0.50765,4753
Machine_08,059dc92f0e3c42849d0e213d5334fcf0,Douglas Blankenship,"['a', 'f', 'd', 'e', 'b']",Yes,-10.37,0.700136,3834,9.3,0.783019,2927
